nid	Ngandi	Arnhem
nie	Niellim	Bua
nif	Nek	Finisterre
nig	Ngalakan	Gunwinyguan
nih	Nyiha	Mbeya
nii	Nii	Trans-New Guinea
nij	Ngaju	West Barito
nik	Southern Nicobarese	Nicobarese
nil	Nila	
nim	Nilamba	Takama
nin	Ninzo	Ninzic
nio	Nganasan	Samoyedic
niq	Nandi	Nandi-Markweta
nir	Nimboran	Nimboran
nis	Nimi	Finisterre
nit	Southeastern Kolami,Naiki	Dravidian
niu	Niuean	Polynesian
niv	Nivkh	isolate
niw	Nimo	Arai-Samaia
nix	Hema	Nyoro-Ganda
niy	Ngiti	Lendu
niz	Ningil	Torricelli
nja	Nzanyi	Central Chadic
njb	Nocte Naga	Tangsa-Nocte
njh	Lotha Naga	Ao
nji	Gudanji	Mirndi
njj	Njen	Momo
njl	Njalgulgule	Daju
njm	Angami	Angami-Pochuri
njn	Liangmai Naga	Zeme
njo	Ao,Mongsen Ao,Ao Naga	Ao
njr	Njerep	Mambiloid
njs	Nisa	East Geelvink Bay
njt	Ndyuka-Trio Pidgin	creole or pidgin
nju	Ngadjunmaya	
njx	Kunyi	Kongo
njy	Njyem	Ndzem-Bomwali
njz	Nyishi,Nishi,Nisi,Nissi,Nishing,Nyising,Bangni,Dafla,Daphla,Lel	Tani
nka	Nkoya	Luban
nkb	Khoibu Naga	Maringic
nkc	Nkongho	Sawabantu
nkd	Koireng	Zeme
nke	Duke	Western Oceanic
nkf	Inpui Naga	Zeme
nkg	Nekgini	Finisterre
nkh	Khezha Naga	Angami-Pochuri
nki	Thangal Naga	Zeme
nkj	Nakai	Ok
nkk	Nokuku	North-Central Vanuatu
nkm	Namat	
nkn	Nkangala	Chokwe-Luchazi
nko	Nkonya	Guang
nkp	Niuatoputapu	Nuclear Polynesian
nkq	Nkami	Guang
nkr	Nukuoro	Nuclear Polynesian
nks	North Asmat	
nkt	Nyika,Nyiha,Kinyika,Kinyiha,Nyixa,Chinyika	Mwika
nku	Bouna Kulango	Kulango
nkw	Nkutu	Tetela
nkx	Nkoroo	Ijoid
nkz	Nkari	Ibibio-Efik
nla	Ngombale	Bamileke
nlc	Nalca,Hmanggona,Hmonono,Kimjal	Trans-New Guinea
nle	East Nyala	Masaba-Luhya
nlg	Gela	Southeast Solomonic
nli	Grangali,Nangalami	Dardic
nlj	Nyali	Nyali
nlk	Ninia Yali	
nll	Nihali	isolate
nlm	Mankiyali,Tarawara,Tarawari,Trawara	Dardic
nlo	Ngul	Boma-Dzing
nlq	Lao Naga	Tangsa-Nocte
nlu	Nchumbulu	Guang
nlv	Orizaba Nahuatl	Nahuan
nlw	Walangama	
nlx	Nahali	Bhil
nly	Nyamal	Ngayarda
nlz	Nalögo	Oceanic
nma	Maram Naga	Zeme
nmb	Big Nambas	North-Central Vanuatu
nmc	Ngam	Sara
nmd	Ndumu	Mbete
nme	Mzieme Naga	Zeme
nmf	Tangkhul Naga,Tangkhul	Tangkhulic
nmg	Kwasio	Makaa-Njem
nmh	Monsang Naga	
nmi	Nyam	West Chadic
nmj	Ngombe (Central African Republic),Bagando-Ngombe,Ngombe-Kaka,Bangando-Ngombe,Ngombe	Southern Gbaya
nmk	Namakura	North-Central Vanuatu
nml	Ndemli	Grassfields
nmm	Manangba,Manang,Manange,Manang Ke,Nyishang,Nyishangte,Nyishangba	Tamangic
nmn	ǃXóõ,Xoo,Taa	Tuu
nmo	Moyon Naga,Moyon	Kukish
nmp	Nimanbur	
nmq	Nambya	Shona
nmr	Nimbari	Leko-Nimbari
nms	Letemboi	North-Central Vanuatu
nmt	Namonuito	Micronesian
nmu	Northeast Maidu	Maiduan
nmv	Ngamini	Karnic
nmw	Nimoa,Rifao	Western Oceanic
nmy	Namuyi	Naic
nmz	Nawdm	Yom-Nawdm
nna	Nyangumarta	
nnb	Nande	Great Lakes Bantu
nnc	Nancere	East Chadic
nnd	West Ambae	North-Central Vanuatu
nne	Ngandyera	Ovambo
nnf	Ngaing,Mailang,Sor	Finisterre
nng	Maring Naga	Maringic
nnh	Ngiemboon	Bamileke
nni	North Nuaulu	Central Maluku
nnj	Nyangatom	Teso-Turkana
nnk	Nankina	Finisterre
nnl	Northern Rengma Naga	Angami-Pochuri
nnm	Namia	Sepik
nnn	Ngete	Masa
nnp	Wancho	Konyak-Chang
nnq	Ngindo	Mbinga
nnr	Narungga	Pama-Nyungan
nnt	Nanticoke	Eastern Algonquian
nnu	Dwang	Guang
nnv	Nukunu	
nnw	Southern Nuni	Northern Gurunsi
nnx	Ngong	
nny	Nyangga	Tangkic
nnz	Nda'nda'	Bamileke
noa	Woun Meu	Chocoan
noc	Nuk	Finisterre
nod	Northern Thai	Southwestern Tai
noe	Nimadi	Western Indo-Aryan
nof	Nomane	
nog	Nogai,Nogay	Kipchak-Nogai
noh	Nomu	
noi	Noiri	Bhil
noj	Nonuya	Witotoan
nok	Nooksack	
nol	Nomlaki	Wintuan
nom	Nocamán	Panoan
non	Old Norse,Old Icelandic,Old Norwegian	North Germanic
nop	Numanggang	Finisterre
noq	Ngongo	Yaka
nos	Eastern Nisu	Loloish
not	Nomatsiguenga	Arawakan
nou	Ewage-Notu	
nov	Novial	constructed
now	Nyambo	Haya-Jita
noy	Noy	Bua
noz	Nayi	Dizoid
npa	Nar Phu	Tamangic
npb	Nupbikha	East Bodish
npg	Ponyo,Ponyo-Gongwang,Ponyo-Gongwang Naga	Konyak-Chang
nph	Phom	Konyak-Chang
npl	Southeastern Puebla Nahuatl	Nahuan
npn	Mondropolon	Admiralty Islands
npo	Pochuri Naga	Angami-Pochuri
nps	Nipsan	
npu	Puimei Naga	Zeme
npy	Napu	
nqg	Ede Nago	Ede
nqk	Kura Ede Nago	Ede
nql	Ngendelengo	Southwest Bantu
nqm	Ndom	Trans-New Guinea
nqn	Nen	Yam
nqo	N'Ko	Manding
nqq	Kyan-Karyaw Naga	Tangsa-Nocte
nqy	Akyaung Ari,Akyaung Ari Naga	Tangkhulic
nra	Ngom	Kele
nrb	Nara	Northern Eastern Sudanic
nrc	Noric	Celtic
nre	Southern Rengma Naga	Angami-Pochuri
nrf	Norman,Cauchois,Jèrriais,Jersiais,Jersey French,Jersey Norman,Jersey Norman French,Guernésiais,Guernesiais,Dgèrnésiais,Guernsey French,Guernsey Norman French,Augeron,Sercquiais,Auregnais,Cotentinais,Brayon,Roumois	Oïl
nrg	Narango	North-Central Vanuatu
nri	Chokri Naga	Angami-Pochuri
nrk	Ngarla	Ngayarda
nrl	Ngarluma	Ngayarda
nrm	Narom	North Sarawakan
nrn	Norn	North Germanic
nrp	North Picene	
nrr	Norra	Tai
nrt	Northern Kalapuya	Kalapuyan
nru	Narua	Naic
nrx	Ngurmbur	
nrz	Lala (New Guinea)	Western Oceanic
nsa	Sangtam Naga	Ao
nsb	Lower Nossob	Tuu
nsc	Nshi	Northern Ring
nsd	Southern Nisu	Loloish
nse	Nsenga	Sena
nsg	Ngasa	Lotuko-Maa
nsh	Ngoshie	Momo
nsi	Nigerian Sign Language	sign
nsk	Naskapi	Algonquian
nsl	Norwegian Sign Language	sign
nsm	Sema	Angami-Pochuri
nsn	Nehan	Western Oceanic
nso	Northern Sotho	Sotho-Tswana
nsp	Nepalese Sign Language	sign
nsq	Northern Sierra Miwok	Utian
nsr	Maritime Sign Language	sign
nss	Nali	Admiralty Islands
nst	Tangsa	Tangsa-Nocte
nsu	Sierra Negra Nahuatl	Nahuan
nsv	Southwestern Nisu	Loloish
nsw	Navut	North-Central Vanuatu
nsx	Nsongo	Teke-Mbede
nsy	Nasal	
nsz	Nisenan	Maiduan
ntd	Northern Tidong,Sesayap Tidong,Northern Tidung,Sesayap Tidung	Sabahan
nte	Nathembo,Sakati	Makua
ntg	Ngantangarra	
nti	Natioro	Wara-Natyoro
ntj	Ngaanyatjarra	Pama-Nyungan
ntk	Ikoma	Logooli-Kuria
ntm	Nateni	Gurma
nto	Ntomba	Mongo
ntp	Northern Tepehuan	Uto-Aztecan
ntr	Delo	Eastern Gurunsi
nts	Natagaimas	
ntu	Natügu	Oceanic
ntw	Nottoway	Iroquoian
ntx	Somra,Tangkhul Naga,Burmese Tangkhul,Somra Tangkhul	Tangkhulic
nty	Mantsi	Mondzish
nua	Yuaga	New Caledonian
nuc	Nukuini	
nud	Ngala	Sepik
nue	Ngundu	Central Banda
nuf	Nusu	Loloish
nug	Nungali	Mirndi
nuh	Ndunda	Mambiloid
nui	Ngumbi,Kombe	Yasa-Kombe
nuj	Nyole (Uganda),Nyole,LoNyole,Lunyole,Nyuli	Masaba-Luhya
nuk	Nootka,Nuu-chah-nulth,Nuuchahnulth,T'aat'aaqsapa	Wakashan
nul	Nusa Laut	Central Maluku
num	Niuafo'ou	Polynesian
nun	Anong,Nung	Nungish
nuo	Nguôn	Vietic
nup	Nupe,Nupe-Nupe-Tako	Nupe-Gbagyi
nuq	Nukumanu	Nuclear Polynesian
nur	Nuguria,Nukuria	Nuclear Polynesian
nus	Nuer	Dinka-Nuer
nut	Nung	Tai
nuu	Ngbundu	Banda
nuv	Northern Nuni	Northern Gurunsi
nuw	Nguluwan	
nux	Mehek	Sepik
nuy	Nunggubuyu,Wubuy	Arnhem
nuz	Tlamacazapa Nahuatl	Nahuan
nvh	Nasarian	North-Central Vanuatu
nvm	Namiae	
nvo	Nyokon	West Mbam
nwa	Nawathinehena	Arapahoan
nwb	Nyabwa	Wee
nwc	Classical Newar,Classical Newari	Newaric
nwe	Ngwe	Bamileke
nwi	Southwest Tanna	
nwm	Nyamusa-Molo	Bongo-Baka
nwo	Nauo,Nawo	Pama-Nyungan
nwr	Nawaru,Sirio	Trans-New Guinea
nwx	Middle Newar,Middle Newari	Newaric
nwy	Nottoway-Meherrin	Iroquoian
nxa	Nauete	Timoric
nxd	Ngando (Congo),Ngando (Democratic Republic of the Congo),Longandu	Soko-Kele
nxe	Nage	Central-Eastern Malayo-Polynesian
nxg	Ngadha,Ngad'a	Central-Eastern Malayo-Polynesian
nxi	Nindi	Mbinga
nxl	South Nuaulu	Central Maluku
nxm	Numidian	Afroasiatic
nxn	Ngawun	Pama-Nyungan
nxo	Ndambomo	Kele
nxq	Naxi	Naic
nxr	Ninggerum	Ok
nxu	Narau	Trans-New Guinea
nxx	Nafri	Sentani
nyb	Nyangbo	Ka-Togo
nyc	Nyanga-li	Boan
nyd	Nyole (Kenya),Nyole,Nyore,Olunyole,Lunyole,Lunyore,Nyoole,Olunyore	Masaba-Luhya
nye	Nyengo	Chokwe-Luchazi
nyf	Giryama	Mijikenda
nyg	Nyindu	Shi-Havu
nyh	Nyigina	Nyulnyulan
nyi	Nyimang	Nyima
nyj	Nyanga (Congo),Kinyanga,Nyanga	Nyanga-Buyi
nyk	Nyaneka	Southwest Bantu
nyl	Nyeu	Katuic
nym	Nyamwezi	Takama
nyn	Nyankole,Nkore-Kiga,Runyankore,Runyankore-Rukiga,Nkore,Kiga,Chiga,Nyankore,Ankole,Banyankole,Lunyankole,Rukiga	Nyoro-Ganda
nyo	Nyoro	Nyoro-Ganda
nyp	Nyang'i	Kuliak
nys	Nyunga,Noongar,Nyuunga	Pama-Nyungan
nyt	Nyawaygi	Dyirbalic
nyu	Nyungwe	Sena
nyv	Nyulnyul	Nyulnyulan
nyw	Nyaw	Tai
nyx	Nganyaywana	Central New South Wales
nyy	Nyakyusa,Kinyakyusa,Nyakyusa-Ngonde	Rungwe
nza	Tigon Mbembe	Jukunoid
nzb	Njebi	Nzebi
nzd	Nzadi,Ngiemba,Lensibun,Ndzé Ntaa	Boma-Dzing
nzi	Nzima,Appolo	Central Tano
nzk	Nzakara	Zande
nzm	Zeme Naga	Zeme
nzs	New Zealand Sign Language	sign
nzu	Central Teke	Central Teke
nzy	Nzakambay	Mbum
nzz	Nanga Dama Dogon	Nanga-Walo
oaa	Orok	Tungusic
oac	Oroch	Tungusic
oav	Old Avar	Avaro-Andian
obi	Obispeño	Chumashan
obk	Southern Bontoc,Southern Bontok	Philippine
obl	Oblo	
obm	Moabite	Canaanite
obo	Obo Manobo,Obo	Manobo
obr	Old Burmese	Burmish
obt	Old Breton	Brythonic
obu	Obulom	Central Delta
oca	Ocaina	Witotoan
och	Old Chinese	Sinitic
oco	Old Cornish	Brythonic
ocu	Tlahuica,Ocuiltec,Atzingo Matlatzinca	Oto-Manguean
oda	Odut	East-West Upper Cross River
odk	Od	Western Indo-Aryan
odt	Old Dutch	West Germanic
odu	Odual	Central Delta
ofo	Ofo	Ohio Valley Siouan
ofs	Old Frisian	Frisian
ofu	Efutop	Ekoid
ogb	Ogbia	Central Delta
ogc	Ogbah	Igboid
oge	Old Georgian	Georgian-Zan
ogg	Ogbogolo	Central Delta
ogo	Khana	Ogoni
ogu	Ogbronuagum	Central Delta
ohu	Old Hungarian	Ugric
oia	Oirata	Trans-New Guinea
oin	Inebu One	Torricelli
ojb	Northwestern Ojibwa	Algonquian
ojc	Central Ojibwa	Algonquian
ojg	Eastern Ojibwa	Algonquian
ojp	Old Japanese	Japonic
ojs	Severn Ojibwa	Algonquian
ojv	Ontong Java	Nuclear Polynesian
ojw	Western Ojibwa	Algonquian
oka	Okanagan,Okanagan Salish,Okanagan-Colville,Colville-Okanagan	Salishan
okb	Okobo	Lower Cross River
okd	Okodia,Okordia,Akita	Ijoid
oke	Okpe (Southwestern Edo),Okpe,Okpe (Nigeria),Southwestern Edo	Southwestern Edoid
okg	Kok-Paponk	Paman
okh	Koresh-e Rostam	Tatic
oki	Okiek,Ogiek,Akiek,Akie,Aki,Mosiro,Mediak,Kisankasa	Kalenjin
okj	Oko-Juwoi,Juwoi,Juwai,Junoi	Central Great Andamanese
okk	Kwamtim One	Torricelli
okl	Old Kentish Sign Language	sign
okm	Middle Korean	Korean
okn	Oki-No-Erabu,Okino-Erabu,Okinoerabu	Ryukyuan
oko	Old Korean	Korean
okr	Kirike	Ijoid
oks	Oko-Eni-Osayen	Volta-Niger
oku	Oku	Central Ring
okv	Orokaiva	Trans-New Guinea
okx	Okpe (Northwestern Edo),Okpe,Okpe (Nigeria)	Northwestern Edoid
old	Mochi	Chaga
ole	Olekha	Bodish
olm	Oloma	Northwestern Edoid
olo	Livvi,Livvi-Karelian,Livvikovian,Olonets,Southern Olonetsian	Finnic
olr	Olrat	North-Central Vanuatu
olt	Old Lithuanian	Baltic
olu	Kuvale	Southwest Bantu
oma	Omaha-Ponca,Omaha,Ponca	Dhegihan
omb	Omba,East Ambae	North-Central Vanuatu
omc	Mochica	
omg	Omagua,Agua,Cambeba,Cambeeba,Kambeba,Cambela,Campeba,Compeva,Umaua,Omáua,Omaua,Omayali	Tupi-Guarani
omi	Omi	Moru-Madi
omk	Omok	Yukaghir
oml	Ombo	Tetela
omn	Minoan	
omo	Utarmbung	Trans-New Guinea
omp	Old Manipuri	Sino-Tibetan
omr	Old Marathi	Southern Indo-Aryan
omt	Omotik	Southern Nilotic
omu	Omurano	
omw	South Tairora	Kainantu-Goroka
omx	Old Mon	Monic
ona	Selk'nam,Ona,Aona,Selknam,Shelknam	Chonan
onb	Lingao	Be
one	Oneida	Iroquoian
ong	Olo	Torricelli
oni	Onin	Central-Eastern Malayo-Polynesian
onj	Onjob	Trans-New Guinea
onk	Kabore One	Torricelli
onn	Onobasulu	Trans-New Guinea
ono	Onondaga	Iroquoian
onp	Sartang	Kho-Bwa
onr	Northern One	Torricelli
ons	Ono	Trans-New Guinea
ont	Ontenu	
onu	Unua,Onua	North-Central Vanuatu
onw	Old Nubian	Nubian
onx	Pidgin Onin	creole or pidgin
ood	O'odham,Papago	Uto-Aztecan
oog	Ong	Katuic
oon	Önge	Ongan
oor	Oorlams	
oos	Old Ossetic,Old Ossetian,Alanic,Sarmatian	Scythian
opa	Okpamheri,Opameri,Ibilo	Northwestern Edoid
opk	Kopkaka	Ok
opm	Oksapmin	Trans-New Guinea
opo	Opao	Trans-New Guinea
opt	Opata,Heve,Hegue,Eudeve,Teguima	Taracahitic
opy	Ofayé	Macro-Jê
ora	Oroha	Southeast Solomonic
ore	Orejón	Tucanoan
org	Oring	North-South Upper Cross River
orh	Oroqen	Tungusic
oro	Orokolo	Trans-New Guinea
orr	Oruma	Ijoid
ort	Adivasi Oriya	Eastern Indo-Aryan
oru	Ormuri	Ormuri-Parachi
orv	Old East Slavic,Old Russian	East Slavic
orw	Oro Win	Chapacuran
orx	Oro	Lower Cross River
orz	Ormu	Western Oceanic
osa	Osage	Dhegihan
osc	Oscan	Italic
osi	Osing	Sunda-Sulawesi
oso	Ososo	Yekhee
osp	Old Spanish	West Iberian
ost	Osatu	Southwest Grassfields
osu	Southern One	Torricelli
osx	Old Saxon,Old Low German	West Germanic
ota	Ottoman Turkish,Ottoman	Oghuz
otd	Ot Danum,Dohoi	West Barito
ote	Mezquital Otomi	Otomi
oti	Oti	
otk	Old Turkic,Orkhon Turkic,Orkhon	Turkic
otl	Tilapa Otomi	Otomi
otm	Eastern Highland Otomi	Otomi
otn	Tenango Otomi	Otomi
otq	Querétaro Otomi	Otomi
otr	Otoro	Heiban
ots	Estado de México Otomi	Otomi
ott	Temoaya Otomi	Otomi
otu	Otuke	Macro-Jê
otw	Ottawa	Algonquian
otx	Texcatepec Otomi	Otomi
oty	Old Tamil	Dravidian
otz	Ixtenco Otomi	Otomi
oua	Tagargrent,Ouargli,Wargli,Teggargrent	Berber
oub	Glio-Oubi	Grebo
oue	Oune	South Bougainville
oui	Old Uyghur,Old Uighur	Siberian Turkic
oum	Ouma	Western Oceanic
ovd	Elfdalian,Övdalian	North Germanic
owi	Owiniga	Left May
owl	Old Welsh	Brythonic
oyb	Oy,Oi,The	Bahnaric
oyd	Oyda	North Ometo
oym	Wayampi,Guayapi,Oiampi,Oiampí	Tupi-Guarani
oyy	Oya'oya	Western Oceanic
ozm	Koonzime	Ndzem-Bomwali
pab	Pareci,Parecis,Parecís,Paresi,Paresí	Arawakan
pac	Pacoh	Katuic
pad	Paumarí	Arauan
pae	Pagibete	Bati-Angba
paf	Paranawát	Tupi-Guarani
pag	Pangasinan	Philippine
pah	Tenharim,Parintintín	Tupi-Guarani
pai	Pe	Tarokoid
pak	Parakanã,Awaeté	Tupi-Guarani
pal	Middle Persian,Pahlavi,Manichaean Middle Persian	Southwestern Iranian
pam	Kapampangan,Pampango	Philippine
pao	Northern Paiute,Numu,Numa,Paviotso,Mono-Paviotso,Mono-Bannock,Bannock	Numic
pap	Papiamentu,Papiamento	creole or pidgin
paq	Parya	Central Indo-Aryan
par	Panamint,Panamint Shoshone,Timbisha,Tümpisha,Koso	Numic
pas	Papasena	Lakes Plain
pat	Papitalai	Admiralty Islands
pau	Palauan	Sunda-Sulawesi
pav	Wari'	Chapacuran
paw	Pawnee	Caddoan
pax	Pankararé,Pancaré,Pankaré,Pankarare,Pancare,Pankare	
pay	Pech	Chibchan
paz	Pankararú,Pankararu,Pankarú,Pankaru,Pankarurú,Pankaruru,Pancaru,Pankaroru,Brancararu	
pbb	Páez	
pbc	Patamona	Cariban
pbe	Mezontla Popoloca	Popolocan
pbf	Coyotepec Popoloca	Popolocan
pbg	Paraujano	Ta-Arawakan
pbh	Panare	Cariban
pbi	Podoko,Parkwa,Parəkwa	Central Chadic
pbl	Mak (Nigeria),Mak,Panya,Zo	Bikwin-Jen
pbm	Puebla Mazatec,Mazateco de Puebla y del Noroeste	Mazatecan
pbn	Kpasam	Mumuye-Yendang
pbo	Papel	Papel
pbp	Badyara	Tenda
pbr	Pangwa	Bena-Kinga
pbs	Central Pame	Oto-Manguean
pbv	Pnar	Pnar-Khasi-Lyngngam
pby	Pyu,Papuan Pyu,Pyu (New Guinea),Pyu (Papua New Guinea)	Arai-Samaia
pca	Santa Inés Ahuatempan Popoloca	Popolocan
pcb	Pear	Pearic
pcc	Bouyei	Northern Tai
pcd	Picard,Chti,Ch'ti,Rouchi,Rouchy	Oïl
pce	Ruching Palaung	Palaungic
pcf	Paliyan	Dravidian
pcg	Paniya	Dravidian
pch	Pardhan	Dravidian
pci	Duruwa	Dravidian
pcj	Parenga	Munda
pck	Paite,Paite Chin	Kukish
pcl	Pardhi	Bhil
pcm	Nigerian Pidgin	creole or pidgin
pcn	Piti	East Kainji
pcp	Pacahuara	Panoan
pcw	Pyapun	
pda	Anam	Madang
pdc	Pennsylvania German,Pennsylvania Dutch	West Germanic
pdi	Pa Di	
pdn	Fedan	Western Oceanic
pdo	Padoe	Bungku-Tolaki
pdt	Plautdietsch,Mennonite Low German,Russian Mennonite Low German,Chortitza,Molotschna,Chortica,Molotcha	West Germanic
pdu	Kayan	
pea	Peranakan Indonesian	
peb	Eastern Pomo	Pomoan
ped	Mala (New Guinea),Mala (Papua New Guinea),Mala	Madang
pee	Taje	
pef	Northeastern Pomo	Pomoan
peg	Pengo	Dravidian
peh	Bonan	Mongolic
pei	Chichimeca-Jonaz	Oto-Pamean
pej	Northern Pomo	Pomoan
pek	Penchal	Admiralty Islands
pel	Pekal	
pem	Phende	Pende
peo	Old Persian	Southwestern Iranian
pep	Kunja	
peq	Southern Pomo	Pomoan
pev	Pémono	Cariban
pex	Petats	Western Oceanic
pey	Petjo	
pez	Eastern Penan	North Sarawakan
pfa	Pááfang	Micronesian
pfe	Peere,Kutin	Duru
pga	Juba Arabic	creole or pidgin
pgd	Gandhari,Gāndhārī,Gāndhārī Prakrit	Middle Indo-Aryan
pgg	Pangwali	Western Pahari
pgi	Pagi	Border
pgk	Rerep	North-Central Vanuatu
pgl	Primitive Irish	Goidelic
pgn	Paelignian	Italic
pgs	Pangseng	Mumuye
pgu	Pagu	West Papuan
pgz	Papua New Guinean Sign Language,Papua New Guinea Sign Language,Melanesian Sign Language,PNGSL	sign
pha	Pa-Hng	Hmong
phd	Phudagi	
phg	Phuong	Katuic
phh	Phukha	Loloish
phk	Phake,Tai Phake	Southwestern Tai
phl	Phalura,Palula,Palola,Phalulo,Ashreti	Dardic
phm	Phimbi	Sena
phn	Phoenician	Canaanite
pho	Phunoi	Loloish
phq	Phana'	Loloish
phr	Pahari-Potwari,Pothohari,Pothwari	Punjabi-Lahnda
pht	Phu Thai	Southwestern Tai
phu	Phuan	
phv	Pahlavani	
phw	Phangduwali	Eastern Kiranti
pia	Pima Bajo	Uto-Aztecan
pib	Yine,Piro,Pirro,Pira,Chontaquiro,Contaquiro,Simirinche,Simiranch	Arawakan
pic	Pinji	Tsogo
pid	Piaroa	
pie	Piro	Kiowa-Tanoan
pif	Pingelapese	Micronesian
pig	Pisabo	Panoan
pih	Pitcairn-Norfolk,Pitkern-Norfuk,Pitcairn,Pitkern,Norfolk,Norfuk	creole or pidgin
pii	Pini	
pij	Pijao	
pil	Yom	Yom-Nawdm
pim	Powhatan	Eastern Algonquian
pin	Piame	
pio	Piapoco	Nawiki
pip	Pero	West Chadic
pir	Piratapuyo	Tucanoan
pis	Pijin,Kanaka,Neo-Solomonic,Solomons Pidgin	creole or pidgin
pit	Pitta-Pitta,Pitta Pitta	Karnic
piu	Pintupi-Luritja	Pama-Nyungan
piv	Pileni,Vaeakau-Taumako	Nuclear Polynesian
piw	Pimbwe	Mwika
pix	Piu	
piy	Piya-Kwonci	
piz	Pije	New Caledonian
pjt	Pitjantjatjara	Pama-Nyungan
pka	Ardhamagadhi Prakrit	Middle Indo-Aryan
pkb	Kipfokomo	Sabaki
pkc	Baekje	Korean
pkg	Pak-Tong	
pkh	Pankhu,Pankho,Pangkhua,Pangkho,Pangkhu,Panko	Kukish
pkn	Pakanha	Paman
pko	Pökoot	Kalenjin
pkp	Pukapukan	Nuclear Polynesian
pkr	Attapady Kurumba	Dravidian
pks	Pakistan Sign Language,Pakistani Sign Language	sign
pkt	Maleng	Vietic
pku	Paku	
pla	Miani	
plb	Polonombauk	North-Central Vanuatu
plc	Central Palawano	Philippine
ple	Palu'e	Central-Eastern Malayo-Polynesian
plg	Pilagá,Pilacá	Guaicuruan
plh	Paulohi	Central Maluku
plj	Polci	
plk	Kohistani Shina	Dardic
pll	Shwe Palaung	Palaungic
pln	Palenquero	creole or pidgin
plo	Oluta Popoluca	Mixe-Zoquean
plq	Palaic	Anatolian
plr	Palaka Senoufo	Senufo
pls	San Marcos Tlalcoyalco Popoloca	Popolocan
plu	Palikur,Palikúr	Arawakan
plv	Southwest Palawano	Philippine
plw	Brooke's Point Palawano	Philippine
ply	Bolyu	Pakanic
plz	Paluan	
pma	Paama	North-Central Vanuatu
pmb	Pambia	Zande
pmd	Pallanganmiddang	Pama-Nyungan
pme	Pwaamei	New Caledonian
pmf	Pamona,Bare'e	Kaili-Pamona
pmh	Maharastri Prakrit,Maharashtri Prakrit,Maharastri,Maharashtri	Middle Indo-Aryan
pmi	Northern Pumi,Northern Prinmi,Northern Pimi	Qiangic
pmj	Southern Pumi,Southern Prinmi,Southern Pimi	Qiangic
pmk	Pamlico	Eastern Algonquian
pml	Sabir,Mediterranean Lingua Franca,Lingua Franca	creole or pidgin
pmm	Pol,Pol Pomo,Pomo	Kako
pmn	Pam	Mbum
pmo	Pom	Halmahera-Cenderawasih
pmq	Northern Pame	Oto-Manguean
pmr	Paynamar	
pms	Piedmontese	Gallo-Italic
pmt	Tuamotuan	Eastern Polynesian
pmu	Mirpur Panjabi	
pmw	Plains Miwok	Yok-Utian
pmx	Poumei Naga	Angami-Pochuri
pmy	Papuan Malay	
pmz	Southern Pame	Oto-Manguean
pna	Punan Bah-Biau	
pnb	Western Panjabi	Punjabi-Lahnda
pnc	Pannei	
pnd	Mpinda	Kimbundu
pne	Western Penan	North Sarawakan
png	Pongu	Shiroro
pnh	Penrhyn,Tongareva,Tongarewa	Eastern Polynesian
pni	Aoheng	Malayo-Polynesian
pnj	Pinjarup	
pnk	Paunaca,Pauna,Paunaka	Arawakan
pnl	Paleni	Wara-Natyoro
pnm	Punan Batu	
pnn	Pinai-Hagahai	
pno	Panobo	Panoan
pnp	Pancana	
pnq	Pana (West Africa),Pana (Burkina Faso),Pana	Northern Gurunsi
pnr	Panim	Madang
pns	Ponosakan	Philippine
pnt	Pontic Greek,Pontic	Hellenic
pnu	Jiongnai Bunu,Kiong Nai	Hmong
pnv	Pinigura	Southwest Pama-Nyungan
pnw	Panyjima	Ngayarda
pnx	Phong-Kniang	Mon-Khmer
pny	Pinyin	Ngemba
pnz	Pana (Central Africa),Pana (Central African Republic),Pana	Mbum
poc	Poqomam	
poe	San Juan Atzingo Popoloca	Popolocan
pof	Poke	Soko-Kele
pog	Potiguára	Tupi-Guarani
poh	Poqomchi'	
poi	Highland Popoluca	Mixe-Zoquean
pok	Pokangá	Tucanoan
pom	Southeastern Pomo	Pomoan
pon	Pohnpeian	Micronesian
poo	Central Pomo	Pomoan
pop	Pwapwa	New Caledonian
poq	Texistepec Popoluca	Mixe-Zoquean
pos	Sayula Popoluca	Mixe-Zoquean
pot	Potawatomi,Pottawatomie	Algonquian
pov	Guinea-Bissau Creole,Upper Guinea Creole,Upper Guinea Crioulo,Kriol,Crioulo,Kriolu,Kriyol,Kiriol	creole or pidgin
pow	San Felipe Otlaltepec Popoloca	Popolocan
pox	Polabian	Lechitic
poy	Pogolo	Kilombero
ppa	Pao	
ppe	Papi	
ppi	Paipai,Akwa'ala	Yuman-Cochimí
ppk	Uma	Kaili-Pamona
ppl	Pipil,Nahuat,Náhuat,Nawat,Náwat	Nahuan
ppm	Papuma	Halmahera-Cenderawasih
ppn	Papapana	Western Oceanic
ppo	Folopa,Podopa,Polopa,Podoba,Foraba,Tebera,Boro,Suri,Sopese	Papuan
ppq	Pei	
pps	San Luís Temalacayuca Popoloca	Popolocan
ppt	Pa,Pari,Pare,Akium-Pare	Trans-New Guinea
ppu	Papora,Hoanya,Papola,Paporan,Bupuran,Vupuran,Hinapavosa	Austronesian
pqa	Pa'a	West Chadic
